#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
3786	delim		BLANK	BLANK	_	_	_	_
3787	forme	n'	ADV	ne	ADV	_	MOD(3789)	_
3788	delim		BLANK	BLANK	_	_	_	_
3789	forme	est	V	être	V	n=s|t=P|p=3	ROOT	_
3790	delim		BLANK	BLANK	_	_	_	_
3791	forme	certainement	ADV	_	ADV	_	MOD(3789)	_
3792	delim		BLANK	BLANK	_	_	_	_
3793	forme	pas	ADV	pas	ADV	_	MOD(3789)	_
3794	delim		BLANK	BLANK	_	_	_	_
3795	forme	sans	P	sans	P	_	MOD(3789)	_
3796	delim		BLANK	BLANK	_	_	_	_
3797	forme	effet	NC	effet	NC	n=s|g=m	PREP(3795)	_
3798	delim		BLANK	BLANK	_	_	_	_
3799	forme	sur	P	sur	P	_	MOD(3789)	_
3800	delim		BLANK	BLANK	_	_	_	_
3801	forme	l'	DET	le	DET	n=s	DET(3803)	_
3802	delim		BLANK	BLANK	_	_	_	_
3803	forme	attitude	NC	attitude	NC	n=s|g=f	PREP(3799)	_
3804	delim		BLANK	BLANK	_	_	_	_
3805	forme	et	CC	et	CC	_	COORD(3789)	_
3806	delim		BLANK	BLANK	_	_	_	_
3807	forme	le	DET	le	DET	n=s|g=m	DET(3809)	_
3808	delim		BLANK	BLANK	_	_	_	_
3809	forme	comportement	NC	comportement	NC	n=s|g=m	_()	_
3810	delim		BLANK	BLANK	_	_	_	_
3811	forme	d'	P	de	P	_	DEP(3809)	_
3812	delim		BLANK	BLANK	_	_	_	_
3813	forme	Anny	NPP	_	NPP	_	PREP(3811)	_
3814	delim		BLANK	BLANK	_	_	_	_
3815	forme	depuis	P	depuis	P	_	DEP(3809)	_
3816	delim		BLANK	BLANK	_	_	_	_
3817	forme	de	DET	de	DET	n=p	DET(3821)	_
3818	delim		BLANK	BLANK	_	_	_	_
3819	forme	nombreux	ADJ	nombreux	ADJ	g=m	MOD(3821)	_
3820	delim		BLANK	BLANK	_	_	_	_
3821	forme	mois	NC	mois	NC	g=m	PREP(3815)	_
3822	delim		BLANK	BLANK	_	_	_	_
3823	delim	.	PONCT	.	_	_	_	_
3824	delim		BLANK	BLANK	_	_	_	_
3825	delim	§	DELIM	§	_	_	_	_
3826	delim		BLANK	BLANK	_	_	_	_
3827	forme	Mme	NPP	_	NPP	_	SUJ(3829)	P
3828	delim		BLANK	BLANK	_	_	_	_
3829	forme	vient	V	venir	V	n=s|t=P|p=3	ROOT	_
3830	delim		BLANK	BLANK	_	_	_	_
3831	forme	régulièrement	ADV	_	ADV	_	MOD(3829)	P
3832	delim		BLANK	BLANK	_	_	_	_
3833	forme	en	P	en	P	_	MOD(3829)	_
3834	delim		BLANK	BLANK	_	_	_	_
3835	forme	rendez-vous	NC	rendez-vous	NC	g=m	PREP(3833)	_
3836	delim		BLANK	BLANK	_	_	_	_
3837	delim	,	PONCT	,	_	_	_	_
3838	delim		BLANK	BLANK	_	_	_	_
3839	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(3843)	_
3840	delim		BLANK	BLANK	_	_	_	_
3841	forme	se	CLR	se	CLR	n=p,s|p=3	OBJ(3843)	_
3842	delim		BLANK	BLANK	_	_	_	_
3843	forme	montre	V	montrer	V	n=s|t=P,S|p=1,3	MOD(3829)	_
3844	delim		BLANK	BLANK	_	_	_	_
3845	forme	hyperadaptée	NPP	_	NPP	_	OBJ(3843)	_
3846	delim		BLANK	BLANK	_	_	_	_
3847	delim	,	PONCT	,	_	_	_	_
3848	delim		BLANK	BLANK	_	_	_	_
3849	forme	en	P	en	P	_	MOD(3843)	P
3850	delim		BLANK	BLANK	_	_	_	_
3851	forme	répondant	VPR	répondre	VPR	t=G	PREP(3849)	_
3852	delim		BLANK	BLANK	_	_	_	_
3853	forme	affirmativement	ADV	_	ADV	_	MOD(3851)	_
3854	delim		BLANK	BLANK	_	_	_	_
3855	forme	à	P	à	P	_	MOD(3851)	_
3856	delim		BLANK	BLANK	_	_	_	_
3857	forme	toutes	ADJ	tout	ADJ	n=p|g=f	PREP(3855)	_
3858	delim		BLANK	BLANK	_	_	_	_
3859	forme	nos	DET	nos	DET	n=p|p=1|poss=p	DET(3861)	_
3860	delim		BLANK	BLANK	_	_	_	_
3861	forme	propositions	NC	proposition	NC	n=p|g=f	OBJ(3851)	_
3862	delim		BLANK	BLANK	_	_	_	_
3863	delim	,	PONCT	,	_	_	_	_
3864	delim		BLANK	BLANK	_	_	_	_
3865	forme	sans	P	sans	P	_	MOD(3843)	_
3866	delim		BLANK	BLANK	_	_	_	_
3867	forme	réellement	ADV	_	ADV	_	MOD(3869)	_
3868	delim		BLANK	BLANK	_	_	_	_
3869	forme	avoir	VINF	avoir	VINF	t=W	PREP(3865)	_
3870	delim		BLANK	BLANK	_	_	_	_
3871	forme	un	DET	un	DET	n=s|g=m	DET(3873)	_
3872	delim		BLANK	BLANK	_	_	_	_
3873	forme	avis	NC	avis	NC	g=m	OBJ(3869)	_
3874	delim		BLANK	BLANK	_	_	_	_
3875	forme	,	PONCT	,	_	_	_	P
3876	delim		BLANK	BLANK	_	_	_	_
3877	forme	au	P+D	à	P+D	n=s|g=m	MOD(3869)	_
3878	delim		BLANK	BLANK	_	_	_	_
3879	forme	point	NC	point	NC	n=s|g=m	PREP(3877)	_
3880	delim		BLANK	BLANK	_	_	_	_
3881	forme	de	P	de	P	_	MOD(3869)	_
3882	delim		BLANK	BLANK	_	_	_	_
3883	forme	nous	CLO	nous	CLO	n=p|p=1	AFF(3885)	_
3884	delim		BLANK	BLANK	_	_	_	_
3885	forme	laisser	VINF	laisser	VINF	t=W	PREP(3881)	_
3886	delim		BLANK	BLANK	_	_	_	_
3887	forme	le	DET	le	DET	n=s|g=m	DET(3889)	_
3888	delim		BLANK	BLANK	_	_	_	_
3889	forme	sentiment	NC	sentiment	NC	n=s|g=m	OBJ(3885)	_
3890	delim		BLANK	BLANK	_	_	_	_
3891	forme	&quot;	PONCT	&quot;	_	_	_	P
3892	delim		BLANK	BLANK	_	_	_	_
3893	forme	d'	P	de	P	_	MOD(3843)	_
3894	delim		BLANK	BLANK	_	_	_	_
3895	forme	abuser	VINF	abuser	VINF	t=W	PREP(3893)	_
3896	delim		BLANK	BLANK	_	_	_	_
3897	delim	&quot;	PONCT	&quot;	_	_	_	_
3898	delim		BLANK	BLANK	_	_	_	_
3899	forme	de	P	de	P	_	MOD(3895)	_
3900	delim		BLANK	BLANK	_	_	_	_
3901	forme	notre	DET	notre	DET	n=s|p=1|poss=p	DET(3903)	_
3902	delim		BLANK	BLANK	_	_	_	_
3903	forme	position	NC	position	NC	n=s|g=f	PREP(3899)	_
3904	delim		BLANK	BLANK	_	_	_	_
3905	delim	.	PONCT	.	_	_	_	_
3906	delim		BLANK	BLANK	_	_	_	_
3907	delim	§	DELIM	§	_	_	_	_
3908	delim		BLANK	BLANK	_	_	_	_
3909	forme	Cependant	ADV	cependant	ADV	_	MOD(3927)	_
3910	delim		BLANK	BLANK	_	_	_	_
3911	delim	,	PONCT	,	_	_	_	_
3912	delim		BLANK	BLANK	_	_	_	_
3913	forme	le	DET	le	DET	n=s|g=m	DET(3915)	_
3914	delim		BLANK	BLANK	_	_	_	_
3915	forme	mel	NC	_	NC	_	SUJ(3927)	_
3916	delim		BLANK	BLANK	_	_	_	_
3917	delim	-	PONCT	-	_	_	_	_
3918	delim		BLANK	BLANK	_	_	_	_
3919	forme	etre	ADV	_	ADV	_	MOD(3921)	_
3920	delim		BLANK	BLANK	_	_	_	_
3921	forme	d'	P	de	P	_	DEP(3915)	_
3922	delim		BLANK	BLANK	_	_	_	_
3923	forme	Anny	NPP	_	NPP	_	PREP(3921)	_
3924	delim		BLANK	BLANK	_	_	_	_
3925	forme	nous	CLO	nous	CLO	n=p|p=1	A_OBJ(3927)	_
3926	delim		BLANK	BLANK	_	_	_	_
3927	forme	contraint	V	contraindre	V	n=s|t=P|p=3	ROOT	P
3928	delim		BLANK	BLANK	_	_	_	_
3929	forme	de	P	de	P	_	MOD(3927)	_
3930	delim		BLANK	BLANK	_	_	_	_
3931	forme	prendre	VINF	prendre	VINF	t=W	PREP(3929)	_
3932	delim		BLANK	BLANK	_	_	_	_
3933	forme	à	P	à	P	_	MOD(3927)	P
3934	delim		BLANK	BLANK	_	_	_	_
3935	forme	prendre	VINF	prendre	VINF	t=W	PREP(3933)	_
3936	delim		BLANK	BLANK	_	_	_	_
3937	forme	des	DET	des	DET	n=p	DET(3939)	_
3938	delim		BLANK	BLANK	_	_	_	_
3939	forme	dispositions	NC	disposition	NC	n=p|g=f	OBJ(3935)	_
3940	delim		BLANK	BLANK	_	_	_	_
3941	forme	pour	P	pour	P	_	MOD(3927)	_
3942	delim		BLANK	BLANK	_	_	_	_
3943	forme	tenter	VINF	tenter	VINF	t=W	PREP(3941)	_
3944	delim		BLANK	BLANK	_	_	_	_
3945	forme	de	P	de	P	_	MOD(3927)	_
3946	delim		BLANK	BLANK	_	_	_	_
3947	forme	la	CLO	la	CLO	n=s|g=f|p=3	OBJ(3949)	_
3948	delim		BLANK	BLANK	_	_	_	_
3949	forme	protéger	VINF	protéger	VINF	t=W	PREP(3945)	_
3950	delim		BLANK	BLANK	_	_	_	_
3951	delim	.	PONCT	.	_	_	_	_
3952	delim		BLANK	BLANK	_	_	_	_
3953	delim	§	DELIM	§	_	_	_	_
3954	delim		BLANK	BLANK	_	_	_	_
3955	forme	Anny	NPP	_	NPP	_	SUJ(3957)	_
3956	delim		BLANK	BLANK	_	_	_	_
3957	forme	peut	V	pouvoir	V	n=s|t=P|p=3	ROOT	_
3958	delim		BLANK	BLANK	_	_	_	_
3959	forme	également	ADV	_	ADV	_	MOD(3957)	_
3960	delim		BLANK	BLANK	_	_	_	_
3961	forme	dire	VINF	dire	VINF	t=W	OBJ(3957)	_
3962	delim		BLANK	BLANK	_	_	_	_
3963	forme	qye	NPP	_	NPP	_	OBJ(3961)	_
3964	delim		BLANK	BLANK	_	_	_	_
3965	delim	&quot;	PONCT	&quot;	_	_	_	_
3966	delim		BLANK	BLANK	_	_	_	_
3967	forme	papa	NC	papa	NC	n=s|g=m	MOD(3963)	_
3968	delim		BLANK	BLANK	_	_	_	_
3969	forme	n'	ADV	ne	ADV	_	MOD(3961)	P
3970	delim		BLANK	BLANK	_	_	_	_
3971	forme	est	V	être	V	n=s|t=P|p=3	MOD(3957)	_
3972	delim		BLANK	BLANK	_	_	_	_
3973	forme	pas	ADV	pas	ADV	_	MOD(3971)	_
3974	delim		BLANK	BLANK	_	_	_	_
3975	forme	d'	P	de	P	_	MOD(3971)	_
3976	delim		BLANK	BLANK	_	_	_	_
3977	forme	accord	NC	accord	NC	n=s|g=m	PREP(3975)	_
3978	delim		BLANK	BLANK	_	_	_	_
3979	delim	&quot;	PONCT	&quot;	_	_	_	_
3980	delim		BLANK	BLANK	_	_	_	_
3981	delim	,	PONCT	,	_	_	_	_
3982	delim		BLANK	BLANK	_	_	_	_
3983	forme	mais	CC	mais	CC	_	COORD(3957)	_
3984	delim		BLANK	BLANK	_	_	_	_
3985	forme	M	NPP	_	NPP	_	SUJ(3987)	_
3986	delim		BLANK	BLANK	_	_	_	_
3987	forme	exprime	V	exprimer	V	n=s|t=P,S|p=1,3	DEP_COORD(3983)	_
3988	delim		BLANK	BLANK	_	_	_	_
3989	forme	pas	ADV	pas	ADV	_	MOD(3987)	_
3990	delim		BLANK	BLANK	_	_	_	_
3991	forme	cela	PRO	cela	PRO	n=s|g=m	OBJ(3987)	P
3992	delim		BLANK	BLANK	_	_	_	_
3993	forme	lors	ADV	lors	ADV	_	MOD(3987)	_
3994	delim		BLANK	BLANK	_	_	_	_
3995	forme	des	P+D	de	P+D	n=p	MOD(3987)	_
3996	delim		BLANK	BLANK	_	_	_	_
3997	forme	rares	ADJ	rare	ADJ	n=p	MOD(3999)	_
3998	delim		BLANK	BLANK	_	_	_	_
3999	forme	rencontres	NC	rencontre	NC	n=p	PREP(3995)	_
4000	delim		BLANK	BLANK	_	_	_	_
4001	delim	,	PONCT	,	_	_	_	_
4002	delim		BLANK	BLANK	_	_	_	_
4003	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(4005)	_
4004	delim		BLANK	BLANK	_	_	_	_
4005	forme	reste	V	rester	V	n=s|t=P,S|p=1,3	MOD(3987)	_
4006	delim		BLANK	BLANK	_	_	_	_
4007	forme	silencieux	ADJ	silencieux	ADJ	g=m	ATS(4005)	_
4008	delim		BLANK	BLANK	_	_	_	_
4009	delim	,	PONCT	,	_	_	_	_
4010	delim		BLANK	BLANK	_	_	_	_
4011	forme	sauf	P	sauf	P	_	MOD(4005)	_
4012	delim		BLANK	BLANK	_	_	_	_
4013	forme	si	CS	si	CS	_	PREP(4011)	_
4014	delim		BLANK	BLANK	_	_	_	_
4015	forme	nous	CLS	nous	CLS	n=p|p=1	SUJ(4021)	_
4016	delim		BLANK	BLANK	_	_	_	_
4017	forme	le	CLO	le	CLO	n=s|g=m|p=3	OBJ(4021)	_
4018	delim		BLANK	BLANK	_	_	_	_
4019	forme	nous	CLS	nous	CLS	n=p|p=1	SUJ(4021)	P
4020	delim		BLANK	BLANK	_	_	_	_
4021	forme	permettons	V	permettre	V	n=p|t=P|p=1	SUB(4013)	_
4022	delim		BLANK	BLANK	_	_	_	_
4023	forme	d'	P	de	P	_	OBJ(4021)	_
4024	delim		BLANK	BLANK	_	_	_	_
4025	forme	interpréter	VINF	interpréter	VINF	t=W	PREP(4023)	_
4026	delim		BLANK	BLANK	_	_	_	_
4027	forme	son	DET	son	DET	n=s|g=m|p=3|poss=s	DET(4029)	_
4028	delim		BLANK	BLANK	_	_	_	_
4029	forme	silence	NC	silence	NC	n=s|g=m	OBJ(4025)	_
4030	delim		BLANK	BLANK	_	_	_	_
4031	forme	en	P	en	P	_	MOD(4025)	_
4032	delim		BLANK	BLANK	_	_	_	_
4033	forme	lui	CLO	lui	CLO	n=s|p=3	OBJ(4035)	_
4034	delim		BLANK	BLANK	_	_	_	_
4035	forme	disant	VPR	dire	VPR	t=G	PREP(4031)	P
4036	delim		BLANK	BLANK	_	_	_	_
4037	forme	qu'	CS	que	CS	_	OBJ(4035)	_
4038	delim		BLANK	BLANK	_	_	_	_
4039	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(4043)	_
4040	delim		BLANK	BLANK	_	_	_	_
4041	forme	n'	ADV	ne	ADV	_	MOD(4043)	_
4042	delim		BLANK	BLANK	_	_	_	_
4043	forme	est	V	être	V	n=s|t=P|p=3	SUB(4037)	_
4044	delim		BLANK	BLANK	_	_	_	_
4045	forme	peut-etre	ADV	peut-être	ADV	_	MOD(4043)	_
4046	delim		BLANK	BLANK	_	_	_	_
4047	forme	pas	ADV	pas	ADV	_	MOD(4043)	_
4048	delim		BLANK	BLANK	_	_	_	_
4049	forme	d'	P	de	P	_	MOD(4043)	_
4050	delim		BLANK	BLANK	_	_	_	_
4051	forme	accord	NC	accord	NC	n=s|g=m	PREP(4049)	_
4052	delim		BLANK	BLANK	_	_	_	_
4053	delim	.	PONCT	.	_	_	_	_
4054	delim		BLANK	BLANK	_	_	_	_
4055	delim	§	DELIM	§	_	_	_	_
4056	delim		BLANK	BLANK	_	_	_	_
4057	forme	Le	DET	le	DET	n=s|g=m	DET(4059)	P
4058	delim		BLANK	BLANK	_	_	_	_
4059	forme	contexte	NC	contexte	NC	n=s|g=m	SUJ(4063)	_
4060	delim		BLANK	BLANK	_	_	_	_
4061	forme	familial	ADJ	familial	ADJ	n=s|g=m	MOD(4059)	_
4062	delim		BLANK	BLANK	_	_	_	_
4063	forme	est	V	être	V	n=s|t=P|p=3	ROOT	_
4064	delim		BLANK	BLANK	_	_	_	_
4065	forme	préoccupant	ADJ	préoccupant	ADJ	n=s|g=m	ATS(4063)	_
4066	delim		BLANK	BLANK	_	_	_	_
4067	delim	,	PONCT	,	_	_	_	_
4068	delim		BLANK	BLANK	_	_	_	_
4069	forme	la	DET	la	DET	n=s|g=f	DET(4071)	_
4070	delim		BLANK	BLANK	_	_	_	_
4071	forme	problématique	NC	problématique	NC	n=s|g=f	_()	_
4072	delim		BLANK	BLANK	_	_	_	_
4073	forme	de	P	de	P	_	DEP(4071)	_
4074	delim		BLANK	BLANK	_	_	_	_
4075	forme	l'	DET	le	DET	n=s	DET(4077)	_
4076	delim		BLANK	BLANK	_	_	_	_
4077	forme	alcool	NC	alcool	NC	n=s|g=m	PREP(4073)	_
4078	delim		BLANK	BLANK	_	_	_	_
4079	forme	rest	NPP	_	NPP	_	MOD(4077)	_
4080	delim		BLANK	BLANK	_	_	_	_
4081	forme	banalisée	VPP	banaliser	VPP	n=s|g=f|t=K	MOD(4071)	_
4082	delim		BLANK	BLANK	_	_	_	_
4083	delim	,	PONCT	,	_	_	_	_
4084	delim		BLANK	BLANK	_	_	_	_
4085	forme	voire	CC	voire	CC	_	COORD(4081)	_
4086	delim		BLANK	BLANK	_	_	_	_
4087	forme	niée	VPP	nier	VPP	n=s|g=f|t=K	DEP_COORD(4085)	_
4088	delim		BLANK	BLANK	_	_	_	_
4089	delim	.	PONCT	.	_	_	_	_
4090	delim		BLANK	BLANK	_	_	_	_
4091	delim	§	DELIM	§	_	_	_	_
4092	delim		BLANK	BLANK	_	_	_	_
4093	forme	Mme	NPP	_	NPP	_	SUJ(4095)	_
4094	delim		BLANK	BLANK	_	_	_	_
4095	forme	semble	V	sembler	V	n=s|t=P,S|p=1,3	ROOT	_
4096	delim		BLANK	BLANK	_	_	_	_
4097	forme	tenir	VINF	tenir	VINF	t=W	OBJ(4095)	P
4098	delim		BLANK	BLANK	_	_	_	_
4099	forme	son	DET	son	DET	n=s|g=m|p=3|poss=s	DET(4101)	_
4100	delim		BLANK	BLANK	_	_	_	_
4101	forme	cadre	NC	cadre	NC	n=s|g=m	OBJ(4097)	_
4102	delim		BLANK	BLANK	_	_	_	_
4103	forme	de	P	de	P	_	DEP(4101)	_
4104	delim		BLANK	BLANK	_	_	_	_
4105	forme	l'	DET	le	DET	n=s	DET(4107)	_
4106	delim		BLANK	BLANK	_	_	_	_
4107	forme	abstinence	NC	abstinence	NC	n=s|g=f	PREP(4103)	_
4108	delim		BLANK	BLANK	_	_	_	_
4109	forme	,	PONCT	,	_	_	_	P
4110	delim		BLANK	BLANK	_	_	_	_
4111	forme	tout	ADV	tout	ADV	_	MOD(4097)	_
4112	delim		BLANK	BLANK	_	_	_	_
4113	forme	en	P	en	P	_	MOD(4097)	_
4114	delim		BLANK	BLANK	_	_	_	_
4115	forme	accueillant	VPR	accueillir	VPR	t=G	PREP(4113)	_
4116	delim		BLANK	BLANK	_	_	_	_
4117	forme	M	ADV	_	ADV	_	MOD(4115)	_
4118	delim		BLANK	BLANK	_	_	_	_
4119	forme	chaque	DET	chaque	DET	n=s	DET(4121)	_
4120	delim		BLANK	BLANK	_	_	_	_
4121	forme	WE	NPP	_	NPP	_	OBJ(4115)	_
4122	delim		BLANK	BLANK	_	_	_	_
4123	forme	,	PONCT	,	_	_	_	P
4124	delim		BLANK	BLANK	_	_	_	_
4125	forme	qui	PROREL	qui	PROREL	n=s	SUJ(4133)	_
4126	delim		BLANK	BLANK	_	_	_	_
4127	forme	pour	P	pour	P	_	MOD(4133)	_
4128	delim		BLANK	BLANK	_	_	_	_
4129	forme	sa	DET	sa	DET	n=s|g=f|p=3|poss=s	DET(4131)	_
4130	delim		BLANK	BLANK	_	_	_	_
4131	forme	part	NC	part	NC	n=s	PREP(4127)	_
4132	delim		BLANK	BLANK	_	_	_	_
4133	forme	consomme	V	consommer	V	n=s|t=P,S|p=1,3	MOD_REL(4121)	_
4134	delim		BLANK	BLANK	_	_	_	_
4135	forme	de	P	de	P	_	MOD(4133)	_
4136	delim		BLANK	BLANK	_	_	_	_
4137	forme	l'	DET	le	DET	n=s	DET(4139)	_
4138	delim		BLANK	BLANK	_	_	_	_
4139	forme	alcool	NC	alcool	NC	n=s|g=m	PREP(4135)	_
4140	delim		BLANK	BLANK	_	_	_	_
4141	delim	.	PONCT	.	_	_	_	_
4142	delim		BLANK	BLANK	_	_	_	_
4143	delim	§	DELIM	§	_	_	_	_
4144	delim		BLANK	BLANK	_	_	_	_
4145	forme	Les	DET	les	DET	n=p	DET(4147)	P
4146	delim		BLANK	BLANK	_	_	_	_
4147	forme	raisons	NC	raison	NC	n=p|g=f	SUJ(4157)	_
4148	delim		BLANK	BLANK	_	_	_	_
4149	forme	de	P	de	P	_	DEP(4147)	_
4150	delim		BLANK	BLANK	_	_	_	_
4151	forme	la	DET	la	DET	n=s|g=f	DET(4153)	_
4152	delim		BLANK	BLANK	_	_	_	_
4153	forme	séparation	NC	séparation	NC	n=s|g=f	PREP(4149)	_
4154	delim		BLANK	BLANK	_	_	_	_
4155	forme	ne	ADV	ne	ADV	_	MOD(4157)	_
4156	delim		BLANK	BLANK	_	_	_	_
4157	forme	semblent	V	sembler	V	n=p|t=P,S|p=3	ROOT	_
4158	delim		BLANK	BLANK	_	_	_	_
4159	forme	pas	ADV	pas	ADV	_	MOD(4157)	_
4160	delim		BLANK	BLANK	_	_	_	_
4161	forme	Si	NPP	_	NPP	_	OBJ(4157)	P
4162	delim		BLANK	BLANK	_	_	_	_
4163	forme	l'	DET	le	DET	n=s	DET(4165)	_
4164	delim		BLANK	BLANK	_	_	_	_
4165	forme	alcoolisation	NC	alcoolisation	NC	n=s|g=f	MOD(4157)	_
4166	delim		BLANK	BLANK	_	_	_	_
4167	forme	de	P	de	P	_	DEP(4165)	_
4168	delim		BLANK	BLANK	_	_	_	_
4169	forme	M	NPP	_	NPP	_	PREP(4167)	_
4170	delim		BLANK	BLANK	_	_	_	_
4171	forme	était	V	être	V	n=s|t=I|p=3	MOD(4157)	_
4172	delim		BLANK	BLANK	_	_	_	_
4173	forme	dans	P	dans	P	_	MOD(4171)	_
4174	delim		BLANK	BLANK	_	_	_	_
4175	forme	les	DET	les	DET	n=p	DET(4177)	_
4176	delim		BLANK	BLANK	_	_	_	_
4177	forme	griefs	NC	grief	NC	n=p|g=m	PREP(4173)	_
4178	delim		BLANK	BLANK	_	_	_	_
4179	forme	de	P	de	P	_	DEP(4177)	_
4180	delim		BLANK	BLANK	_	_	_	_
4181	forme	séparation	NC	séparation	NC	n=s|g=f	PREP(4179)	_
4182	delim		BLANK	BLANK	_	_	_	_
4183	delim	,	PONCT	,	_	_	_	_
4184	delim		BLANK	BLANK	_	_	_	_
4185	forme	ceci	PRO	ceci	PRO	n=s|g=m	MOD(4157)	_
4186	delim		BLANK	BLANK	_	_	_	_
4187	forme	ne	ADV	ne	ADV	_	MOD(4157)	_
4188	delim		BLANK	BLANK	_	_	_	_
4189	forme	semble	V	sembler	V	n=s|t=P,S|p=1,3	MOD(4157)	_
4190	delim		BLANK	BLANK	_	_	_	_
4191	forme	pas	ADV	pas	ADV	_	MOD(4189)	_
4192	delim		BLANK	BLANK	_	_	_	_
4193	forme	avoir	VINF	avoir	VINF	t=W	_()	_
4194	delim		BLANK	BLANK	_	_	_	_
4195	forme	changeait	V	changer	V	n=s|t=I|p=3	OBJ(4193)	_
4196	delim		BLANK	BLANK	_	_	_	_
4197	forme	aujourd'hui	ADV	aujourd'hui	ADV	_	MOD(4195)	_
4198	delim		BLANK	BLANK	_	_	_	_
4199	delim	.	PONCT	.	_	_	_	_
4200	delim		BLANK	BLANK	_	_	_	_
4201	delim	§	DELIM	§	_	_	_	_
4202	delim		BLANK	BLANK	_	_	_	_
4203	forme	Mme	NPP	_	NPP	_	SUJ(4205)	P
4204	delim		BLANK	BLANK	_	_	_	_
4205	forme	semble	V	sembler	V	n=s|t=P,S|p=1,3	ROOT	_
4206	delim		BLANK	BLANK	_	_	_	_
4207	forme	en	P	en	P	_	MOD(4205)	_
4208	delim		BLANK	BLANK	_	_	_	_
4209	forme	difficultés	NC	difficulté	NC	n=p|g=f	PREP(4207)	_
4210	delim		BLANK	BLANK	_	_	_	_
4211	forme	pour	P	pour	P	_	MOD(4205)	_
4212	delim		BLANK	BLANK	_	_	_	_
4213	forme	vivre	VINF	vivre	VINF	t=W	PREP(4211)	_
4214	delim		BLANK	BLANK	_	_	_	_
4215	forme	seule	ADJ	seul	ADJ	n=s|g=f	DET(4219)	_
4216	delim		BLANK	BLANK	_	_	_	_
4217	delim	,	PONCT	,	_	_	_	_
4218	delim		BLANK	BLANK	_	_	_	_
4219	forme	ce	PRO	ce	PRO	n=s	MOD(4205)	P
4220	delim		BLANK	BLANK	_	_	_	_
4221	forme	qui	PROREL	qui	PROREL	n=s	SUJ(4227)	_
4222	delim		BLANK	BLANK	_	_	_	_
4223	forme	l'	CLO	le	CLO	n=s|p=3	OBJ(4227)	_
4224	delim		BLANK	BLANK	_	_	_	_
4225	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(4227)	_
4226	delim		BLANK	BLANK	_	_	_	_
4227	forme	conduite	VPP	conduire	VPP	n=s|g=f|t=K	MOD_REL(4219)	_
4228	delim		BLANK	BLANK	_	_	_	_
4229	forme	à	P	à	P	_	MOD(4227)	_
4230	delim		BLANK	BLANK	_	_	_	_
4231	forme	héberger	VINF	héberger	VINF	t=W	PREP(4229)	_
4232	delim		BLANK	BLANK	_	_	_	_
4233	forme	des	DET	des	DET	n=p	DET(4235)	P
4234	delim		BLANK	BLANK	_	_	_	_
4235	forme	personnes	NC	personne	NC	n=p|g=f	OBJ(4231)	_
4236	delim		BLANK	BLANK	_	_	_	_
4237	forme	extérieures	ADJ	extérieur	ADJ	n=p|g=f	MOD(4235)	_
4238	delim		BLANK	BLANK	_	_	_	_
4239	forme	au	P+D	à	P+D	n=s|g=m	MOD(4231)	_
4240	delim		BLANK	BLANK	_	_	_	_
4241	forme	risque	NC	risque	NC	n=s|g=m	PREP(4239)	_
4242	delim		BLANK	BLANK	_	_	_	_
4243	forme	de	P	de	P	_	MOD(4227)	_
4244	delim		BLANK	BLANK	_	_	_	_
4245	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(4247)	_
4246	delim		BLANK	BLANK	_	_	_	_
4247	forme	mettre	VINF	mettre	VINF	t=W	PREP(4243)	_
4248	delim		BLANK	BLANK	_	_	_	_
4249	forme	en	P	en	P	_	MOD(4247)	_
4250	delim		BLANK	BLANK	_	_	_	_
4251	forme	danger	NC	danger	NC	n=s|g=m	PREP(4249)	_
4252	delim		BLANK	BLANK	_	_	_	_
4253	forme	et	CC	et	CC	_	COORD(4243)	_
4254	delim		BLANK	BLANK	_	_	_	_
4255	forme	de	P	de	P	_	DEP_COORD(4253)	_
4256	delim		BLANK	BLANK	_	_	_	_
4257	forme	ne	ADV	ne	ADV	_	MOD(4261)	_
4258	delim		BLANK	BLANK	_	_	_	_
4259	forme	pas	ADV	pas	ADV	_	MOD(4261)	_
4260	delim		BLANK	BLANK	_	_	_	_
4261	forme	protéger	VINF	protéger	VINF	t=W	PREP(4255)	_
4262	delim		BLANK	BLANK	_	_	_	_
4263	forme	ses	DET	ses	DET	n=p|p=3|poss=s	DET(4265)	_
4264	delim		BLANK	BLANK	_	_	_	_
4265	forme	filles	NC	fille	NC	n=p|g=f	OBJ(4261)	_
4266	delim		BLANK	BLANK	_	_	_	_
4267	delim	.	PONCT	.	_	_	_	_
4268	delim		BLANK	BLANK	_	_	_	_
4269	delim	§	DELIM	§	_	_	_	_
4270	delim		BLANK	BLANK	_	_	_	_
4271	forme	Anny	NPP	_	NPP	_	SUJ(4273)	_
4272	delim		BLANK	BLANK	_	_	_	_
4273	forme	peine	V	peiner	V	n=s|t=P,S|p=1,3	ROOT	_
4274	delim		BLANK	BLANK	_	_	_	_
4275	forme	toujours	ADV	toujours	ADV	_	MOD(4273)	_
